open,close,high,low,volume,begin,ticker,target_return_1d,target_direction_1d,target_return_20d,target_direction_20d,diff,weekday
595.7,593.15,596.65,590.0,3555763,2024-05-23,ROSN,-0.0135716092050913,0,-0.0643176262328246,0,1,3
112.25,112.6,113.625,111.375,59019030000,2024-05-23,VTBR,-0.0226465364120781,0,-0.1303285968028419,0,1,3
322.8,323.54,324.0,321.23,17865490,2024-05-23,SBER,-0.0078506521604747,0,-0.0290226865302591,0,1,3
139.08,134.69,139.08,133.17,110788890,2024-05-23,GAZP,-0.0100230158140915,0,-0.1393570420966664,0,1,3
7820.0,7841.5,7861.0,7777.5,498714,2024-05-23,LKOH,-0.0154944844736338,0,-0.0929669068418032,0,1,3
80.89,81.21,81.9,80.7,12555510,2024-05-23,ALRS,-0.0142839551779336,0,-0.1129171284324589,0,1,3
2954.5,2967.0,2998.5,2904.0,1973783,2024-05-23,T,-0.0193798449612403,0,-0.0148297944051229,0,1,3
57.82,58.13,58.5,56.88,32663100,2024-05-24,AFLT,-0.0524686048511956,0,0.1004644761740924,1,1,4
593.6,585.1,594.45,582.3,3990201,2024-05-24,ROSN,-0.0117074004443685,0,-0.0599042898649804,0,1,4
6190.0,6266.0,6279.0,6182.0,86800,2024-05-24,PHOR,-0.0055857006064474,0,-0.0376635812320459,0,1,4
2975.0,2909.5,2986.5,2909.5,1001431,2024-05-24,T,-0.0300738958583949,0,-0.0085925416738271,0,1,4
59.94,58.93,59.94,58.43,24147060,2024-05-24,MAGN,-0.0319022569149839,0,-0.0861191243848634,0,1,4
45.1,44.21,45.625,44.05,36885350,2024-05-24,RUAL,-0.016851391087989,0,-0.0413933499208323,0,1,4
8082.0,8057.0,8140.0,7955.0,329477,2024-05-24,MGNT,-0.0229614000248231,0,-0.1985850812957676,0,1,4
1997.6,1990.8,2002.4,1968.2,722088,2024-05-24,CHMF,-0.0242113723126381,0,-0.2084589109905565,0,1,4
306.9,304.1,308.0,302.05,2658870,2024-05-24,MTSS,-0.0085498191384413,0,-0.0595198947714568,0,1,4
1405.55,1377.0,1412.3,1370.05,164413,2024-05-24,PLZL,-0.0289760348583878,0,-0.1387436456063906,0,1,4
112.6,110.05,116.4,109.99999999999996,229955770000,2024-05-24,VTBR,-0.0449795547478418,0,-0.1158564288959563,0,1,4
154.06,153.04,157.7,151.5,25458600,2024-05-24,GMKN,-0.021170935703084,0,-0.124411918452692,0,1,4
237.46,237.0,237.5,234.85,3652190,2024-05-24,MOEX,-0.000295358649789,0,-0.0506329113924051,0,1,4
134.9,133.34,136.45,133.0,58821300,2024-05-24,GAZP,-0.0368981550922454,0,-0.1345432728363581,0,1,4
1165.0,1120.4,1173.2,1120.2,1921990,2024-05-24,NVTK,0.0092823991431629,1,-0.0717600856836845,0,1,4
742.95,729.2,744.4,722.3,817853,2024-05-24,SIBN,-0.0255759736697752,0,-0.0411409764125068,0,1,4
323.83,321.0,324.48,319.78,26594700,2024-05-24,SBER,-0.0121806853582555,0,-0.0213707165109034,0,1,4
7840.5,7720.0,7858.5,7701.0,854290,2024-05-24,LKOH,-0.023121761658031,0,-0.0823834196891192,0,1,4
81.21,80.05,81.49,79.1,14449620,2024-05-24,ALRS,-0.0094940662086194,0,-0.1093066833229231,0,1,4
80.09,79.29,80.22,78.02,22422090,2024-05-27,ALRS,0.0110984991802245,1,-0.0974902257535629,0,3,0
134.2,128.42,134.69,127.56,89295170,2024-05-27,GAZP,0.0003893474536678,1,-0.1148574988319575,0,3,0
1389.3,1337.1,1389.3,1318.95,202887,2024-05-27,PLZL,-0.0213895744521726,0,-0.1233266023483657,0,3,0
585.0,578.25,588.0,568.4,7407211,2024-05-27,ROSN,-0.0090791180285343,0,-0.0532641591007349,0,3,0
8057.0,7872.0,8100.0,7845.0,194934,2024-05-27,MGNT,-0.0067962398373984,0,-0.2021087398373984,0,3,0
7719.5,7541.5,7750.0,7479.0,1142239,2024-05-27,LKOH,0.006431081349864,1,-0.0649738115759464,0,3,0
1990.8,1942.6,2011.8,1918.0,1366213,2024-05-27,CHMF,-0.0283125707814269,0,-0.2033357356120663,0,3,0
1123.2,1130.8,1142.2,1115.2,2205979,2024-05-27,NVTK,-0.0155642023346302,0,-0.07746727980191,0,3,0
44.075,43.465,44.695,42.905,28639590,2024-05-27,RUAL,0.0097779822845966,1,-0.0311745082250086,0,3,0
58.81,57.05,59.33,56.81,33369550,2024-05-27,MAGN,-0.00806310254163,0,-0.0582822085889569,0,3,0
6289.0,6231.0,6296.0,6200.0,67119,2024-05-27,PHOR,-0.035788797945755,0,-0.0458995345851388,0,3,0
237.0,236.93,238.23,235.0,3844550,2024-05-27,MOEX,0.0116490102561936,1,-0.0706537795973494,0,3,0
2912.0,2822.0,2944.5,2817.5,2334412,2024-05-27,T,0.0159461374911409,1,0.0163004961020551,1,3,0
321.01,317.09,321.95,315.5,45712960,2024-05-27,SBER,0.0035636570058974,1,0.0005045886026049,1,3,0
726.6,710.55,729.1,705.15,1259588,2024-05-27,SIBN,0.0107663077897404,1,-0.03398775596369,0,3,0
58.0,55.08,58.85,54.53,65292300,2024-05-27,AFLT,0.0134350036310821,1,0.14960058097313,1,3,0
304.1,301.5,305.95,300.2,4105830,2024-05-27,MTSS,-0.002155887230514,0,-0.0407960199004975,0,3,0
110.75,105.1,112.37499999999996,102.2,396770460000,2024-05-27,VTBR,-0.0078496669838248,0,-0.0701712654614652,0,3,0
153.04,149.8,153.88,148.62,14149960,2024-05-27,GMKN,-0.0012016021361815,0,-0.1305740987983978,0,3,0
6249.0,6008.0,6356.0,6000.0,123766,2024-05-28,PHOR,0.011484687083888,1,-0.0113182423435419,0,1,1
43.615,43.89,44.2,43.2,14692550,2024-05-28,RUAL,0.0292777398040555,1,-0.0238095238095238,0,1,1
1132.2,1113.2,1138.6,1095.0,1794040,2024-05-28,NVTK,0.0041322314049585,1,-0.0510240747394896,0,1,1
301.45,300.85,304.45,299.0,2636620,2024-05-28,MTSS,-0.00598304803058,0,-0.0277546950307463,0,1,1
128.77,128.47,131.75,126.82,63491780,2024-05-28,GAZP,0.0032692457383045,1,-0.1050828987312213,0,1,1
237.7,239.69,240.9,231.79,7052240,2024-05-28,MOEX,0.0246568484292211,1,-0.0563227502190328,0,1,1
1943.6,1887.6,1969.2,1881.6,1690065,2024-05-28,CHMF,0.0215087942360669,1,-0.1758847213392668,0,1,1
1325.0,1308.5,1362.2,1302.0,233698,2024-05-28,PLZL,-0.0210928544134504,0,-0.1013374092472295,0,1,1
317.5,318.22,320.9,315.82,30187790,2024-05-28,SBER,0.0067877568977436,1,0.0049651184714976,1,1,1
57.1,56.59,58.5,56.055,24254780,2024-05-28,MAGN,0.0301289980561936,1,-0.0260646757377628,0,1,1
79.45,80.17,81.2,79.0,31064480,2024-05-28,ALRS,-0.002494698765124,0,-0.0962953723337907,0,1,1
2833.0,2867.0,2899.5,2811.5,1263333,2024-05-28,T,0.021625392396233,1,0.0099407045692361,1,1,1
709.85,718.2,726.4,691.1,1692690,2024-05-28,SIBN,-0.0154553049289891,0,-0.0208855472013366,0,1,1
7901.0,7818.5,8050.0,7772.0,227145,2024-05-28,MGNT,0.0071624992006138,1,-0.1827076805013749,0,1,1
7553.0,7590.0,7700.0,7431.0,870710,2024-05-28,LKOH,0.0123847167325428,1,-0.0508563899868247,0,1,1
149.82,149.62,152.1,148.82,11347550,2024-05-28,GMKN,0.0159069643095841,1,-0.123245555407031,0,1,1
55.05,55.82,56.45,53.9,36071110,2024-05-28,AFLT,0.0103905410247222,1,0.1187746327481189,1,1,1
578.8,573.0,585.0,567.0,4392068,2024-05-28,ROSN,0.0046247818499127,1,-0.025305410122164,0,1,1
105.55,104.275,106.85,102.725,202783360000,2024-05-28,VTBR,0.0074322704387439,1,-0.0184608007672022,0,1,1
104.6,105.05000000000004,105.425,102.75,102303560000,2024-05-29,VTBR,-0.0380771061399337,0,0.0304616849119463,1,1,2
56.6,58.295,58.3,56.555,14765440,2024-05-29,MAGN,-0.0212711210223861,0,-0.0652714641049833,0,1,2
300.25,299.05,301.5,295.0,3965320,2024-05-29,MTSS,-0.020397926768099,0,-0.0285905366995485,0,1,2
318.25,320.38,320.4,315.92,22989260,2024-05-29,SBER,-0.0117048504900431,0,0.013015793744928,1,1,2
149.6,152.0,153.04,149.26,7013290,2024-05-29,GMKN,-0.0361842105263158,0,-0.1394736842105262,0,1,2
5997.0,6077.0,6089.0,5891.0,156940,2024-05-29,PHOR,-0.0074049695573473,0,-0.0335691953266414,0,1,2
2877.0,2929.0,2977.5,2813.5,2305544,2024-05-29,T,-0.0109252304540798,0,0.0104131102765447,1,1,2
240.52,245.6,246.46,240.26,7456260,2024-05-29,MOEX,-0.0059446254071661,0,-0.0705211726384364,0,1,2
44.02,45.175,45.4,43.935,27345390,2024-05-29,RUAL,-0.0292197011621472,0,-0.0623132263420033,0,1,2
56.0,56.4,56.85,54.48,26108400,2024-05-29,AFLT,-0.0031914893617021,0,0.1382978723404255,1,1,2
1113.4,1117.8,1121.0,1105.2,927558,2024-05-29,NVTK,-0.0293433530148505,0,-0.0549293254607262,0,1,2
573.95,575.65,580.0,571.0,2622447,2024-05-29,ROSN,-0.0160687918005733,0,-0.025102058542517,0,1,2
7825.0,7874.5,7882.5,7667.5,277528,2024-05-29,MGNT,-0.0231125785764175,0,-0.1904247888754842,0,1,2
1890.0,1928.2,1934.0,1853.0,1746414,2024-05-29,CHMF,-0.0412820246862359,0,-0.2002904263043252,0,1,2
1310.0,1280.9,1315.0,1243.5,641644,2024-05-29,PLZL,-0.0194394566320557,0,-0.0715902880786947,0,1,2
80.45,79.97,80.45,78.8,12144200,2024-05-29,ALRS,-0.0133800175065649,0,-0.1084156558709515,0,1,2
718.2,707.1,720.65,697.0,1670045,2024-05-29,SIBN,-0.0150615188799321,0,-0.009404610380427,0,1,2
129.0,128.89,129.82,127.12,45104880,2024-05-29,GAZP,-0.0307238730700596,0,-0.0922492047482348,0,1,2
7600.0,7684.0,7689.0,7582.5,402549,2024-05-29,LKOH,-0.0152264445601248,0,-0.0532274856845392,0,1,2
6077.0,6032.0,6199.0,6001.0,86183,2024-05-30,PHOR,-0.0162466843501326,0,-0.0291777188328912,0,1,3
58.3,57.055,58.435,56.815,19421680,2024-05-30,MAGN,-0.0280431162912978,0,-0.0342651827184296,0,1,3
1277.75,1256.0,1293.0,1243.75,184789,2024-05-30,PLZL,-0.0222929936305732,0,-0.0359076433121018,0,1,3
320.91,316.63,321.55,316.0,27005390,2024-05-30,SBER,-0.0111170767141457,0,0.0332564823295329,1,1,3
707.1,696.45,712.5,692.8,627618,2024-05-30,SIBN,-0.0291478210926844,0,0.0033024624883335,1,1,3
1929.0,1848.6,1935.0,1830.0,1464491,2024-05-30,CHMF,-0.0381910635075191,0,-0.1618522124851238,0,1,3
2942.0,2897.0,2982.0,2868.0,1612042,2024-05-30,T,-0.030031066620642,0,0.0210562651018295,1,1,3
56.95,56.22,57.7,55.41,43838590,2024-05-30,AFLT,-0.0176093916755603,0,0.1218427605834222,1,1,3
1119.0,1085.0,1123.8,1080.0,1118775,2024-05-30,NVTK,-0.0009216589861751,0,-0.033732718894009,0,1,3
79.96,78.9,80.25,77.58,17848690,2024-05-30,ALRS,-0.0496831432192649,0,-0.0994930291508239,0,1,3
7870.0,7692.5,7917.0,7683.0,200528,2024-05-30,MGNT,-0.0806629834254143,0,-0.1757556061098473,0,1,3
7698.0,7567.0,7722.5,7551.0,538412,2024-05-30,LKOH,-0.0279503105590062,0,-0.0449319413241707,0,1,3
577.65,566.4,581.15,553.95,5592247,2024-05-30,ROSN,-0.0172139830508474,0,-0.0116525423728813,0,1,3
152.3,146.5,153.0,145.32,10653000,2024-05-30,GMKN,-0.0445051194539249,0,-0.1172696245733788,0,1,3
129.5,124.93,129.53,123.26,45410680,2024-05-30,GAZP,0.0122468582406145,1,-0.0742815976947089,0,1,3
299.4,292.95,299.95,291.75,3157620,2024-05-30,MTSS,-0.0341355180064857,0,-0.003242874210616,0,1,3
245.5,244.14,247.5,242.01,5924060,2024-05-30,MOEX,-0.0183501269763249,0,-0.0648808060948634,0,1,3
45.015,43.855,45.875,43.64,29510530,2024-05-30,RUAL,-0.0214342720328354,0,-0.0383080606544293,0,1,3
105.25,101.05,105.55,100.675,191711860000,2024-05-30,VTBR,-0.0220188025729836,0,0.0519544779811973,1,1,3
146.4,139.98,147.94,138.14,16224310,2024-05-31,GMKN,-0.010430061437348,0,-0.0718674096299472,0,1,4
56.09,55.23,56.47,54.3,25744960,2024-05-31,AFLT,-0.0280644577222523,0,0.1356147021546261,1,1,4
692.2,676.15,698.9,666.25,1708109,2024-05-31,SIBN,-0.0051024181024919,0,0.0253641943355764,1,1,4
76.76,74.98,76.98,73.88,29677090,2024-05-31,ALRS,-0.0108028807682049,0,-0.0553480928247533,0,1,4
43.855,42.915,44.325,41.88,26603040,2024-05-31,RUAL,-0.0189910287778165,0,-0.0146801817546312,0,1,4
1264.5,1228.0,1269.0,1203.4,211815,2024-05-31,PLZL,0.0225162866449513,1,-0.0148208469055375,0,1,4
570.0,556.65,572.0,555.0,6164219,2024-05-31,ROSN,0.011317704122878,1,0.0154495643582144,1,1,4
1089.0,1084.0,1102.0,1067.2,1544823,2024-05-31,NVTK,-0.0095940959409595,0,0.0071955719557195,1,1,4
244.16,239.66,247.25,232.59,8087730,2024-05-31,MOEX,4.172577818573053e-05,1,-0.0440624217641658,0,1,4
316.0,313.11,318.49,309.8,49206450,2024-05-31,SBER,-0.0068985340615119,0,0.0448404713998273,1,1,4
125.0,126.46,127.92,123.81,75228150,2024-05-31,GAZP,-0.0183457219674204,0,-0.0831883599557171,0,1,4
291.8,282.95,294.95,280.7,4539260,2024-05-31,MTSS,0.0139600636154797,1,0.0280968368969782,1,1,4
7746.0,7072.0,7746.0,7072.0,1101284,2024-05-31,MGNT,-0.0530260180995475,0,-0.099406108597285,0,1,4
2899.0,2810.0,2923.0,2767.0,1610304,2024-05-31,T,-0.0021352313167259,0,0.056405693950178,1,1,4
1854.6,1778.0,1867.8,1710.6,2451266,2024-05-31,CHMF,0.0349831271091114,1,-0.1283464566929134,0,1,4
101.05,98.825,101.725,97.5,234379330000,2024-05-31,VTBR,0.0060713382241335,1,0.0695674171515305,1,1,4
7567.0,7355.5,7607.0,7301.0,1155650,2024-05-31,LKOH,-0.0140711032560668,0,-0.0196451634831078,0,1,4
6020.0,5934.0,6053.0,5920.0,92543,2024-05-31,PHOR,-0.0040444893832153,0,-0.0109538254128749,0,1,4
56.7,55.455,57.595,54.95,24892540,2024-05-31,MAGN,0.0183031286628798,1,-0.0038770174014965,0,1,4
283.2,286.9,289.0,280.5,5176970,2024-06-03,MTSS,0.0341582432903451,1,0.0332868595329383,1,3,0
140.9,138.52,142.64,133.76,18412190,2024-06-03,GMKN,0.0164597170083742,1,-0.0434594282414092,0,3,0
676.15,672.7,689.7,646.95,2431962,2024-06-03,SIBN,0.002155492790248,1,0.0480154600862197,1,3,0
7392.0,7252.0,7479.5,7161.0,1669856,2024-06-03,LKOH,0.0239933811362382,1,0.0102040816326529,1,3,0
313.5,310.95,315.5,305.0,61860770,2024-06-03,SBER,0.0178163691911883,1,0.0519376105483198,1,3,0
1793.0,1840.2,1847.6,1770.0,2308956,2024-06-03,CHMF,0.0004347353548526,1,-0.142919247907836,0,3,0
126.68,124.14,128.61,122.09,70714210,2024-06-03,GAZP,0.0077332044465925,1,-0.0220718543579828,0,3,0
42.76,42.1,43.1,40.81,37701610,2024-06-03,RUAL,0.0087885985748217,1,0.0156769596199524,1,3,0
557.0,562.95,564.7,542.5,7578912,2024-06-03,ROSN,0.0106581401545431,1,0.0247801758593124,1,3,0
55.0,53.68,55.33,51.64,52424580,2024-06-03,AFLT,0.0618479880774962,1,0.1400894187779433,1,3,0
55.55,56.47,56.83,54.025,36955330,2024-06-03,MAGN,0.0022135647246326,1,-0.0147866123605454,0,3,0
99.65,99.425,100.25,94.325,236266840000,2024-06-03,VTBR,0.0243902439024388,1,0.0716620568267538,1,3,0
74.71,74.17,75.44,71.22,26377930,2024-06-03,ALRS,0.0072805716597006,1,-0.0260213024133747,0,3,0
5941.0,5910.0,6080.0,5656.0,157055,2024-06-03,PHOR,0.0050761421319796,1,-0.0091370558375634,0,3,0
2829.0,2804.0,2853.0,2675.0,2063548,2024-06-03,T,0.031740370898716,1,0.0668687589158345,1,3,0
1085.0,1073.6,1100.0,1045.2,2096963,2024-06-03,NVTK,0.0026080476900149,1,0.0217958271236959,1,3,0
7000.0,6697.0,7000.0,6334.0,2037200,2024-06-03,MGNT,0.0196356577572047,1,-0.0207555621920262,0,3,0
240.0,239.67,244.98,234.2,9569820,2024-06-03,MOEX,0.0411816247340093,1,-0.0311678558017273,0,3,0
1216.1,1255.65,1267.1,1150.5,338631,2024-06-03,PLZL,-0.0188746864173934,0,-0.0295862700593319,0,3,0
56.47,56.595,57.285,56.0,18737130,2024-06-04,MAGN,-0.0105132962275819,0,-0.0266808021910062,0,1,1
74.17,74.71,75.24,73.09,14595320,2024-06-04,ALRS,-0.0002677017802167,0,-0.0456431535269709,0,1,1
42.1,42.47,42.66,41.325,14621970,2024-06-04,RUAL,-0.0088297621850718,0,0.0054155874735108,1,1,1
287.85,296.7,297.85,286.1,3301420,2024-06-04,MTSS,-0.0119649477586788,0,-0.0050556117290192,0,1,1
124.22,125.1,125.16,122.75,34773460,2024-06-04,GAZP,-0.0086330935251798,0,0.008792965627498,1,1,1
53.85,57.0,57.09,52.99,35891520,2024-06-04,AFLT,-0.0052631578947367,0,0.0738596491228069,1,1,1
6700.0,6828.5,6845.0,6601.0,582559,2024-06-04,MGNT,-0.0281906714505382,0,-0.0346342534963755,0,1,1
672.7,674.15,682.0,630.1,4858509,2024-06-04,SIBN,0.0248461024994437,1,0.0392345917080769,1,1,1
138.54,140.8,143.02,136.4,14225020,2024-06-04,GMKN,-0.0110795454545454,0,-0.045596590909091,0,1,1
7249.0,7426.0,7454.5,7185.0,1046272,2024-06-04,LKOH,-0.0018179369781847,0,-0.0156881228117424,0,1,1
1075.0,1076.4,1080.0,1053.8,1389809,2024-06-04,NVTK,-0.0172798216276478,0,0.0540691192865103,1,1,1
240.5,249.54,250.0,238.22,10713220,2024-06-04,MOEX,-0.0022040554620501,0,-0.0450428788971707,0,1,1
99.175,101.84999999999998,101.875,98.325,200770900000,2024-06-04,VTBR,-0.0147275405007362,0,0.0314187530682381,1,1,1
1260.0,1231.95,1264.8,1206.05,190749,2024-06-04,PLZL,0.0114046836316408,1,0.0122164048865618,1,1,1
5930.0,5940.0,6008.0,5788.0,57804,2024-06-04,PHOR,-0.0175084175084174,0,0.0099326599326599,1,1,1
563.1,568.95,571.0,555.55,5282965,2024-06-04,ROSN,-0.0118639599261798,0,0.0071183759557078,1,1,1
2805.0,2893.0,2903.0,2785.0,1439069,2024-06-04,T,0.008987210508123,1,0.0162461113031455,1,1,1
1848.8,1841.0,1866.6,1794.0,1624570,2024-06-04,CHMF,-0.003910917979359,0,-0.1473112438891907,0,1,1
310.98,316.49,316.5,308.8,33070240,2024-06-04,SBER,-0.005592593762836,0,0.0375367310183576,1,1,1
1845.0,1833.8,1862.0,1824.4,1085047,2024-06-05,CHMF,-0.0038172101646853,0,-0.1477805649471043,0,1,2
42.635,42.095,43.69,41.99,17117670,2024-06-05,RUAL,0.0100962109514195,1,0.0024943579997624,1,1,2
316.63,314.72,318.28,313.85,27792110,2024-06-05,SBER,-0.005210981189629,0,0.0428317234367054,1,1,2
75.01,74.69,77.0,74.04,15811480,2024-06-05,ALRS,-0.013924220109787,0,-0.057169634489222,0,1,2
249.54,248.99,251.45,246.0,6323220,2024-06-05,MOEX,0.0008032451102453,1,-0.0575926744045945,0,1,2
296.5,293.15,298.7,291.05,2670570,2024-06-05,MTSS,-0.0001705611461707,0,-0.0032406617772471,0,1,2
125.72,124.02,126.5,123.63,37352190,2024-06-05,GAZP,-0.0033865505563619,0,0.0075794226737622,1,1,2
675.0,690.9,699.85,670.0,2107885,2024-06-05,SIBN,0.0204081632653061,1,0.0060790273556232,1,1,2
5940.0,5836.0,6022.0,5817.0,58004,2024-06-05,PHOR,0.0030843043180259,1,0.030157642220699,1,1,2
1232.6,1246.0,1265.5,1222.5,150286,2024-06-05,PLZL,0.0111155698234348,1,-0.0087881219903692,0,1,2
1080.0,1057.8,1080.0,1055.0,1744670,2024-06-05,NVTK,-0.0183399508413687,0,0.0412176214785404,1,1,2
141.36,139.24,141.76,138.1,8079360,2024-06-05,GMKN,0.0183855214018959,1,-0.0472565354783108,0,1,2
56.595,56.0,56.97,55.805,14921450,2024-06-05,MAGN,-0.0016071428571429,0,-0.0310714285714286,0,1,2
7439.0,7412.5,7544.0,7377.0,754429,2024-06-05,LKOH,-0.0019561551433389,0,-0.0245531197301854,0,1,2
6829.0,6636.0,6903.0,6612.0,533416,2024-06-05,MGNT,0.0084388185654007,1,-0.0159734779987944,0,1,2
570.05,562.2,575.0,559.65,5054761,2024-06-05,ROSN,0.0072927783706864,1,0.0208110992529346,1,1,2
2905.0,2919.0,2972.5,2896.5,1837416,2024-06-05,T,-0.0022267899965742,0,-0.0053100376841384,0,1,2
57.0,56.7,58.47,56.16,40242600,2024-06-05,AFLT,-0.0054673721340388,0,0.0742504409171074,1,1,2
102.25,100.35,103.425,99.65,188309720000,2024-06-05,VTBR,-0.0019930244145492,0,0.0146985550572997,1,1,2
1833.8,1826.8,1842.8,1813.8,738817,2024-06-06,CHMF,0.007992117363696,1,-0.166739654039851,0,1,3
563.9,566.3,569.8,561.25,2240679,2024-06-06,ROSN,0.0094472894225676,1,-0.0087409500264875,0,1,3
42.22,42.52,42.775,41.81,12119510,2024-06-06,RUAL,-0.0070555032925683,0,-0.011406396989652,0,1,3
139.26,141.8,141.8,138.72,6697570,2024-06-06,GMKN,0.0104372355430182,1,-0.0805359661495064,0,1,3
56.7,56.39,57.35,55.8,16038290,2024-06-06,AFLT,0.0375953183188508,1,0.0469941478985636,1,1,3
124.1,123.6,124.94,123.38,20684110,2024-06-06,GAZP,-0.0066343042071196,0,-0.0115695792880258,0,1,3
1255.0,1259.85,1274.0,1243.1,118566,2024-06-06,PLZL,-0.0183355161328728,0,-0.0363932214152478,0,1,3
2917.0,2912.5,2932.0,2875.0,995118,2024-06-06,T,0.0152789699570814,1,-0.0278111587982832,0,1,3
314.7,313.08,316.45,311.15,28328920,2024-06-06,SBER,0.0217835696946466,1,0.0369873514756613,1,1,3
696.9,705.0,707.0,685.8,844704,2024-06-06,SIBN,0.0293617021276595,1,-0.0246808510638297,0,1,3
5865.0,5854.0,5950.0,5805.0,69368,2024-06-06,PHOR,0.0259651520327981,1,0.0117868124359412,1,1,3
74.69,73.65,75.09,73.51,7844830,2024-06-06,ALRS,0.011948404616429,1,-0.0513238289205703,0,1,3
100.14999999999998,100.14999999999998,101.1,99.5,71451140000,2024-06-06,VTBR,0.0184722915626562,1,0.0237144283574641,1,1,3
1060.2,1038.4,1060.8,1032.2,1810404,2024-06-06,NVTK,-0.0038520801232665,0,0.0479583975346686,1,1,3
7430.0,7398.0,7478.5,7351.0,406546,2024-06-06,LKOH,0.0123006217896728,1,-0.0389970262233035,0,1,3
6660.0,6692.0,6724.5,6585.5,246290,2024-06-06,MGNT,0.0077704722056186,1,-0.0331739390316796,0,1,3
56.0,55.91,56.29,55.15,14194090,2024-06-06,MAGN,0.0137721337864424,1,-0.0394383831157216,0,1,3
249.52,249.19,251.84,247.15,4140810,2024-06-06,MOEX,-0.0032906617440506,0,-0.053774228500341,0,1,3
292.5,293.1,294.15,291.5,1537240,2024-06-06,MTSS,0.0095530535653358,1,-0.015523712043671,0,1,3
1041.4,1034.4,1051.4,1031.4,2038049,2024-06-07,NVTK,-0.0081206496519722,0,0.0601314771848413,1,1,4
250.0,248.37,252.68,247.0,6867750,2024-06-07,MOEX,-0.0038652011112453,0,-0.0510126021661231,0,1,4
2915.5,2957.0,2994.5,2911.0,1426024,2024-06-07,T,-0.0238417314846127,0,-0.0478525532634427,0,1,4
5853.0,6006.0,6014.0,5833.0,77286,2024-06-07,PHOR,-0.0186480186480186,0,-0.0163170163170163,0,1,4
100.625,102.0,103.75,100.4,162266660000,2024-06-07,VTBR,-0.0029411764705882,0,-0.0063725490196079,0,1,4
567.3,571.65,575.95,565.3,3339099,2024-06-07,ROSN,-0.0146943059564418,0,-0.027639289775212,0,1,4
1826.8,1841.4,1850.0,1817.4,1210201,2024-06-07,CHMF,0.0060823286629736,1,-0.1693276854567178,0,1,4
1265.0,1236.75,1271.7,1227.0,197307,2024-06-07,PLZL,-0.0216696988073579,0,0.003961997170002,1,1,4
313.8,319.9,320.64,312.73,44484260,2024-06-07,SBER,-0.0081900593935605,0,0.015942482025633,1,1,4
55.91,56.68,57.04,55.21,36761110,2024-06-07,MAGN,-0.0285815102328863,0,-0.0501940719830628,0,1,4
123.8,122.78,125.82,122.16,47549190,2024-06-07,GAZP,-0.0307867730900798,0,0.032252809903893,1,1,4
141.84,143.28,145.36,140.6,10190370,2024-06-07,GMKN,-0.0288944723618091,0,-0.0623953098827471,0,1,4
7401.0,7489.0,7599.0,7401.0,1063345,2024-06-07,LKOH,-0.023234076645747,0,-0.0384564027239952,0,1,4
6724.5,6744.0,6895.5,6700.5,514382,2024-06-07,MGNT,-0.024317912218268,0,-0.0458185053380783,0,1,4
73.93,74.53,75.32,73.26,16051000,2024-06-07,ALRS,-0.0110022809606871,0,-0.0602441969676639,0,1,4
42.5,42.22,43.5,41.7,25254440,2024-06-07,RUAL,-0.0120795831359544,0,-0.0008289909995261,0,1,4
293.5,295.9,298.1,292.3,3584750,2024-06-07,MTSS,-0.0201081446434605,0,-0.0202771206488678,0,1,4
706.5,725.7,732.9,703.1,2581249,2024-06-07,SIBN,-0.0108860410638006,0,-0.0505718616508199,0,1,4
56.39,58.51,59.26,56.26,30430270,2024-06-07,AFLT,-0.012134677832849,0,-0.0010254657323534,0,1,4
103.15,101.7,104.1,100.35,170903380000,2024-06-10,VTBR,-0.0255653883972468,0,-0.0201573254670599,0,3,0
730.0,717.8,734.8,712.8,1501006,2024-06-10,SIBN,0.0195040401225967,1,-0.0647812761214823,0,3,0
1040.4,1026.0,1054.0,1019.0,1884416,2024-06-10,NVTK,0.0506822612085771,1,0.0551656920077971,1,3,0
249.0,247.41,250.0,245.01,3719710,2024-06-10,MOEX,0.018309688371529,1,-0.0613960632149064,0,3,0
6045.0,5894.0,6086.0,5842.0,59106,2024-06-10,PHOR,-0.0288428910756701,0,0.0176450627757041,1,3,0
75.28,73.71,75.88,73.14,15515700,2024-06-10,ALRS,0.015059015059015,1,-0.0653913987247319,0,3,0
54.46,55.06,55.845,54.35,44442990,2024-06-10,MAGN,-0.0009989102796948,0,-0.0220668361787141,0,3,0
296.7,289.95,297.55,287.4,2979760,2024-06-10,MTSS,-0.0058630798413519,0,-0.0006897740989825,0,3,0
6787.0,6580.0,6799.0,6535.0,254236,2024-06-10,MGNT,-0.0142857142857142,0,-0.0285714285714285,0,3,0
320.8,317.28,321.98,315.21,26344630,2024-06-10,SBER,0.0016389309127584,1,0.0214006555723651,1,3,0
123.05,119.0,123.64,117.54,85242800,2024-06-10,GAZP,-0.0123529411764705,0,0.0734453781512605,1,3,0
1236.7,1209.95,1237.45,1200.0,129164,2024-06-10,PLZL,-0.003884458035456,0,0.0089259886772179,1,3,0
42.15,41.71,42.71,41.34,18495470,2024-06-10,RUAL,0.0118676576360583,1,-0.0040757612083434,0,3,0
2974.0,2886.5,2999.0,2851.0,1394940,2024-06-10,T,0.0013857613026155,1,-0.0316992897973323,0,3,0
573.9,563.25,575.7,560.0,2700282,2024-06-10,ROSN,-0.000710164225477,0,-0.0055925432756324,0,3,0
